Block,Temperature,Day,Cup,Sporozoite Prevalence
1,30,13,2,0
1,30,13,2,0
1,30,13,2,0
1,30,13,2,0
1,30,13,3,0
1,30,13,3,0
1,30,13,3,0
1,30,13,3,1
1,30,13,3,0
1,30,13,3,0
1,30,13,3,1
1,30,13,3,0
1,30,13,4,1
1,30,13,4,0
1,30,13,4,0
1,30,13,4,0
1,30,13,4,0
1,30,13,4,1
1,30,13,4,0
1,30,13,4,0
1,30,13,4,1
0,30,14,1,0
0,30,14,1,0
0,30,14,1,1
0,30,14,1,1
0,30,14,1,0
0,30,14,1,1
0,30,14,1,0
0,30,14,1,0
0,30,14,2,0
0,30,14,2,0
0,30,14,2,1
0,30,14,2,0
0,30,14,2,1
0,30,14,2,0
0,30,14,2,0
0,30,14,2,0
0,30,14,3,0
0,30,14,3,0
0,30,14,3,1
0,30,14,3,0
0,30,14,3,1
0,30,14,3,0
0,30,14,3,0
0,30,14,3,0
0,30,14,4,0
0,30,14,4,1
0,30,14,4,0
0,30,14,4,0
0,30,14,4,0
0,30,14,4,0
0,30,14,4,1
0,30,14,4,0
1,30,14,1,0
1,30,14,1,1
1,30,14,1,0
1,30,14,1,0
1,30,14,1,0
1,30,14,1,0
1,30,14,1,1
1,30,14,1,0
1,30,14,2,0
1,30,14,2,0
1,30,14,2,0
1,30,14,2,1
1,30,14,2,0
1,30,14,2,0
1,30,14,2,0
1,30,14,2,0
1,30,14,3,0
1,30,14,3,1
1,30,14,3,0
1,30,14,3,0
1,30,14,3,1
1,30,14,3,0
1,30,14,3,0
1,30,14,3,0
1,30,14,3,0
1,30,14,4,0
1,30,14,4,0
1,30,14,4,0
1,30,14,4,1
1,30,14,4,0
1,30,14,4,0
1,30,14,4,0
1,30,14,4,1
1,30,14,4,0
0,30,15,1,0
0,30,15,1,1
0,30,15,1,0
0,30,15,1,0
0,30,15,1,1
0,30,15,1,1
0,30,15,1,0
0,30,15,1,0
0,30,15,1,1
0,30,15,2,0
0,30,15,2,0
0,30,15,2,0
0,30,15,2,0
0,30,15,2,1
0,30,15,2,1
0,30,15,2,1
0,30,15,2,0
0,30,15,3,0
0,30,15,3,0
0,30,15,3,1
0,30,15,3,1
0,30,15,3,0
0,30,15,3,0
0,30,15,3,1
0,30,15,3,0
0,30,15,4,0
0,30,15,4,0
0,30,15,4,1
0,30,15,4,0
0,30,15,4,0
0,30,15,4,0
0,30,15,4,0
0,30,15,4,1
1,30,15,1,0
1,30,15,1,1
1,30,15,1,0
1,30,15,1,0
1,30,15,1,0
1,30,15,1,1
1,30,15,1,1
1,30,15,1,0
1,30,15,2,0
1,30,15,2,1
1,30,15,2,0
1,30,15,2,0
1,30,15,2,0
1,30,15,2,0
1,30,15,2,1
1,30,15,2,0
1,30,15,3,0
1,30,15,3,1
1,30,15,3,0
1,30,15,3,0
1,30,15,3,1
1,30,15,3,1
1,30,15,3,0
1,30,15,3,0
1,30,15,4,0
1,30,15,4,1
1,30,15,4,0
1,30,15,4,0
1,30,15,4,0
1,30,15,4,0
1,30,15,4,1
1,30,15,4,1
0,30,16,1,1
0,30,16,1,0
0,30,16,1,0
0,30,16,1,0
0,30,16,1,1
0,30,16,1,0
0,30,16,1,0
0,30,16,1,0
0,30,16,2,0
0,30,16,2,0
0,30,16,2,1
0,30,16,2,1
0,30,16,2,0
0,30,16,2,1
0,30,16,2,0
0,30,16,2,0
0,30,16,3,1
0,30,16,3,0
0,30,16,3,0
0,30,16,3,0
0,30,16,3,1
0,30,16,3,0
0,30,16,3,0
0,30,16,3,0
0,30,16,3,0
0,30,16,4,0
0,30,16,4,1
0,30,16,4,0
0,30,16,4,0
0,30,16,4,0
0,30,16,4,0
0,30,16,4,0
0,30,17,3,0
0,30,17,3,1
0,30,17,3,0
0,30,17,3,0
0,30,17,3,0
0,30,17,3,1
0,30,17,3,0
0,30,17,4,0
0,30,17,4,1
0,30,17,4,0
0,30,17,4,1
0,30,17,4,0
0,30,17,4,0
0,30,17,4,0
1,30,17,1,0
1,30,17,1,1
1,30,17,1,0
1,30,17,1,0
1,30,17,1,0
1,30,17,1,1
1,30,17,1,1
1,30,17,1,0
1,30,17,2,0
1,30,17,2,1
1,30,17,2,0
1,30,17,2,0
1,30,17,2,1
1,30,17,2,0
1,30,17,2,0
1,30,17,2,0
1,30,17,3,0
1,30,17,3,0
1,30,17,3,1
1,30,17,3,0
1,30,17,3,0
1,30,17,3,0
1,30,17,3,1
1,30,17,3,0
1,30,17,3,1
1,30,17,4,0
1,30,17,4,0
1,30,17,4,0
1,30,17,4,0
1,30,17,4,1
1,30,17,4,0
1,30,17,4,1
1,30,17,4,0
1,30,17,4,0
1,30,19,1,0
1,30,19,1,0
1,30,19,1,0
1,30,19,1,0
1,30,19,1,0
1,30,19,1,0
1,30,19,1,1
1,30,19,1,0
1,30,19,2,0
1,30,19,2,0
1,30,19,2,1
1,30,19,2,0
1,30,19,2,0
1,30,19,2,0
1,30,19,2,1
1,30,19,2,0
1,30,19,3,0
1,30,19,3,0
1,30,19,3,0
1,30,19,3,0
1,30,19,3,0
1,30,19,3,0
1,30,19,3,1
0,32,4,1,0
0,32,4,1,0
0,32,4,1,0
0,32,4,1,0
0,32,4,1,0
0,32,4,1,0
0,32,4,1,0
0,32,4,1,0
0,32,4,1,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,2,0
0,32,4,3,0
0,32,4,3,0
0,32,4,3,0
0,32,4,3,0
0,32,4,3,0
0,32,4,3,0
0,32,4,3,0
0,32,4,3,0
0,32,4,4,0
0,32,4,4,0
0,32,4,4,0
0,32,4,4,0
0,32,4,4,0
0,32,4,4,0
0,32,4,4,0
0,32,4,4,0
0,32,5,1,0
0,32,5,1,0
0,32,5,1,0
0,32,5,1,0
0,32,5,1,0
0,32,5,1,0
0,32,5,1,0
0,32,5,1,0
0,32,5,2,0
0,32,5,2,0
0,32,5,2,0
0,32,5,2,0
0,32,5,2,0
0,32,5,2,0
0,32,5,2,0
0,32,5,2,0
0,32,5,2,0
0,32,5,3,0
0,32,5,3,0
0,32,5,3,0
0,32,5,3,0
0,32,5,3,0
0,32,5,3,0
0,32,5,3,0
0,32,5,3,0
0,32,5,4,0
0,32,5,4,0
0,32,5,4,0
0,32,5,4,0
0,32,5,4,0
0,32,5,4,0
0,32,6,1,0
0,32,6,1,0
0,32,6,1,0
0,32,6,1,0
0,32,6,1,0
0,32,6,1,0
0,32,6,1,0
0,32,6,1,0
0,32,6,2,0
0,32,6,2,0
0,32,6,2,0
0,32,6,2,0
0,32,6,2,0
0,32,6,2,0
0,32,6,2,0
0,32,6,2,0
0,32,6,3,0
0,32,6,3,0
0,32,6,3,0
0,32,6,3,0
0,32,6,3,0
0,32,6,3,0
0,32,6,3,0
0,32,6,3,0
0,32,6,3,0
0,32,6,4,0
0,32,6,4,0
0,32,6,4,0
0,32,6,4,0
0,32,6,4,0
0,32,6,4,0
0,32,6,4,0
1,32,6,1,0
1,32,6,1,0
1,32,6,1,0
1,32,6,1,0
1,32,6,1,0
1,32,6,1,0
1,32,6,1,0
1,32,6,1,0
1,32,6,1,0
1,32,6,2,0
1,32,6,2,0
1,32,6,2,0
1,32,6,2,0
1,32,6,2,0
1,32,6,2,0
1,32,6,2,0
1,32,6,2,0
1,32,6,3,0
1,32,6,3,0
1,32,6,3,0
1,32,6,3,0
1,32,6,3,0
1,32,6,3,0
1,32,6,3,0
1,32,6,3,0
1,32,6,4,0
1,32,6,4,0
1,32,6,4,0
1,32,6,4,0
1,32,6,4,0
1,32,6,4,0
1,32,6,4,0
1,32,6,4,0
1,32,6,4,0
0,32,7,1,0
0,32,7,1,0
0,32,7,1,0
0,32,7,1,0
0,32,7,1,0
0,32,7,1,0
0,32,7,1,0
0,32,7,1,0
0,32,7,2,0
0,32,7,2,0
0,32,7,2,0
0,32,7,2,1
0,32,7,2,0
0,32,7,2,0
0,32,7,2,0
0,32,7,2,0
0,32,7,3,0
0,32,7,3,0
0,32,7,3,0
0,32,7,3,0
0,32,7,3,0
0,32,7,3,0
0,32,7,3,0
0,32,7,3,1
0,32,7,4,0
0,32,7,4,0
0,32,7,4,0
0,32,7,4,0
0,32,7,4,0
0,32,7,4,1
0,32,7,4,0
0,32,7,4,0
1,32,7,1,0
1,32,7,1,0
1,32,7,1,0
1,32,7,1,0
1,32,7,1,0
1,32,7,1,0
1,32,7,1,0
1,32,7,1,0
1,32,7,2,0
1,32,7,2,0
1,32,7,2,0
1,32,7,2,0
1,32,7,2,0
1,32,7,2,0
1,32,7,2,0
1,32,7,2,0
1,32,7,3,0
1,32,7,3,0
1,32,7,3,0
1,32,7,3,0
1,32,7,3,0
1,32,7,3,1
1,32,7,3,0
1,32,7,3,0
1,32,7,4,0
1,32,7,4,0
1,32,7,4,0
1,32,7,4,0
1,32,7,4,0
1,32,7,4,0
1,32,7,4,0
1,32,7,4,0
0,32,8,1,1
0,32,8,1,0
0,32,8,1,1
0,32,8,1,0
0,32,8,1,0
0,32,8,1,0
0,32,8,1,0
0,32,8,1,0
0,32,8,2,0
0,32,8,2,1
0,32,8,2,0
0,32,8,2,0
0,32,8,2,0
0,32,8,2,1
0,32,8,2,1
0,32,8,2,0
0,32,8,3,0
0,32,8,3,1
0,32,8,3,0
0,32,8,3,0
0,32,8,3,0
0,32,8,3,0
0,32,8,3,0
0,32,8,3,0
0,32,8,4,0
0,32,8,4,0
0,32,8,4,1
0,32,8,4,0
0,32,8,4,0
0,32,8,4,0
0,32,8,4,0
0,32,8,4,1
1,32,8,1,0
1,32,8,1,1
1,32,8,1,1
1,32,8,1,0
1,32,8,1,0
1,32,8,1,0
1,32,8,1,1
1,32,8,1,0
1,32,8,2,0
1,32,8,2,0
1,32,8,2,1
1,32,8,2,0
1,32,8,2,0
1,32,8,2,0
1,32,8,2,0
1,32,8,2,1
1,32,8,2,1
1,32,8,3,0
1,32,8,3,0
1,32,8,3,0
1,32,8,3,1
1,32,8,3,0
1,32,8,3,0
1,32,8,3,1
1,32,8,3,0
1,32,8,4,0
1,32,8,4,0
1,32,8,4,0
1,32,8,4,1
1,32,8,4,0
1,32,8,4,1
1,32,8,4,1
1,32,8,4,0
1,32,8,4,0
0,32,9,1,0
0,32,9,1,1
0,32,9,1,0
0,32,9,1,1
0,32,9,1,1
0,32,9,1,0
0,32,9,2,0
0,32,9,2,1
0,32,9,2,0
0,32,9,2,1
0,32,9,2,1
0,32,9,2,0
0,32,9,2,0
0,32,9,2,1
0,32,9,3,0
0,32,9,3,1
0,32,9,3,1
0,32,9,3,0
0,32,9,3,0
0,32,9,3,1
0,32,9,3,0
0,32,9,4,1
0,32,9,4,0
0,32,9,4,1
0,32,9,4,0
0,32,9,4,0
0,32,9,4,0
0,32,9,4,1
0,32,9,4,0
0,32,9,4,1
1,32,9,1,0
1,32,9,1,1
1,32,9,1,1
1,32,9,1,0
1,32,9,1,1
1,32,9,1,0
1,32,9,1,0
1,32,9,1,1
1,32,9,2,0
1,32,9,2,1
1,32,9,2,0
1,32,9,2,1
1,32,9,2,0
1,32,9,2,1
1,32,9,2,0
1,32,9,2,0
1,32,9,2,1
1,32,9,3,0
1,32,9,3,1
1,32,9,3,0
1,32,9,3,1
1,32,9,3,1
1,32,9,3,0
1,32,9,3,0
1,32,9,3,1
1,32,9,4,0
1,32,9,4,1
1,32,9,4,0
1,32,9,4,0
1,32,9,4,1
1,32,9,4,1
1,32,9,4,1
1,32,9,4,0
0,32,10,1,0
0,32,10,1,0
0,32,10,1,1
0,32,10,1,1
0,32,10,1,1
0,32,10,1,0
0,32,10,1,0
0,32,10,1,1
0,32,10,2,0
0,32,10,2,1
0,32,10,2,0
0,32,10,2,1
0,32,10,2,1
0,32,10,2,0
0,32,10,2,0
0,32,10,2,0
0,32,10,3,0
0,32,10,3,1
0,32,10,3,0
0,32,10,3,1
0,32,10,3,1
0,32,10,3,0
0,32,10,3,0
0,32,10,3,0
0,32,10,3,1
0,32,10,4,0
0,32,10,4,1
0,32,10,4,0
0,32,10,4,1
0,32,10,4,0
0,32,10,4,0
0,32,10,4,0
1,32,10,1,0
1,32,10,1,1
1,32,10,1,0
1,32,10,1,0
1,32,10,1,0
1,32,10,1,1
1,32,10,1,1
1,32,10,1,0
1,32,10,2,0
1,32,10,2,1
1,32,10,2,1
1,32,10,2,0
1,32,10,2,0
1,32,10,2,0
1,32,10,2,1
1,32,10,2,0
1,32,10,3,0
1,32,10,3,1
1,32,10,3,0
1,32,10,3,1
1,32,10,3,0
1,32,10,3,1
1,32,10,3,0
1,32,10,3,1
1,32,10,4,0
1,32,10,4,1
1,32,10,4,0
1,32,10,4,0
1,32,10,4,1
1,32,10,4,0
1,32,10,4,0
0,32,11,1,0
0,32,11,1,1
0,32,11,1,0
0,32,11,1,0
0,32,11,1,1
0,32,11,1,0
0,32,11,1,1
0,32,11,1,0
0,32,11,1,0
0,32,11,2,0
0,32,11,2,0
0,32,11,2,0
0,32,11,2,1
0,32,11,2,1
0,32,11,2,0
0,32,11,2,0
0,32,11,2,0
0,32,11,3,1
0,32,11,3,0
0,32,11,3,1
0,32,11,3,0
0,32,11,3,0
0,32,11,3,0
0,32,11,3,0
0,32,11,3,1
1,32,11,1,0
1,32,11,1,0
1,32,11,1,0
1,32,11,1,1
1,32,11,1,0
1,32,11,1,1
1,32,11,1,1
1,32,11,1,0
1,32,11,2,1
1,32,11,2,0
1,32,11,2,1
1,32,11,2,0
1,32,11,2,1
1,32,11,2,0
1,32,11,2,0
1,32,11,2,1
1,32,11,2,0
1,32,11,3,0
1,32,11,3,1
1,32,11,3,0
1,32,11,3,0
1,32,11,3,0
1,32,11,3,1
1,32,11,3,1
1,32,11,3,0
1,32,11,4,0
1,32,11,4,0
1,32,11,4,0
1,32,11,4,1
1,32,11,4,0
1,32,11,4,0
1,32,11,4,1
0,32,12,1,0
0,32,12,1,0
0,32,12,1,1
0,32,12,1,1
0,32,12,1,0
0,32,12,1,1
0,32,12,1,0
0,32,12,1,0
0,32,12,2,0
0,32,12,2,1
0,32,12,2,1
0,32,12,2,0
0,32,12,2,1
0,32,12,2,1
0,32,12,2,0
0,32,12,2,0
0,32,12,3,0
0,32,12,3,0
0,32,12,3,1
0,32,12,3,1
0,32,12,3,1
0,32,12,3,0
0,32,12,3,0
0,32,12,3,0
1,32,12,1,0
1,32,12,1,0
1,32,12,1,1
1,32,12,1,0
1,32,12,1,0
1,32,12,1,1
1,32,12,1,0
1,32,12,1,0
1,32,12,2,0
1,32,12,2,0
1,32,12,2,0
1,32,12,2,0
1,32,12,2,1
1,32,12,2,1
1,32,12,2,0
1,32,12,2,0
1,32,12,3,1
1,32,12,3,0
1,32,12,3,0
1,32,12,3,0
1,32,12,3,0
1,32,12,3,0
1,32,12,3,0
1,32,12,3,1
1,32,12,4,0
1,32,12,4,0
1,32,12,4,0
1,32,12,4,1
1,32,12,4,0
1,32,12,4,1
1,32,12,4,0
1,32,12,4,0
0,32,13,1,0
0,32,13,1,1
0,32,13,1,1
0,32,13,1,0
0,32,13,1,0
0,32,13,1,0
0,32,13,1,0
0,32,13,1,1
0,32,13,2,0
0,32,13,2,0
0,32,13,2,0
0,32,13,2,1
0,32,13,2,0
0,32,13,2,0
0,32,13,2,1
0,32,13,2,0
0,32,13,3,0
0,32,13,3,0
0,32,13,3,1
0,32,13,3,1
0,32,13,3,0
0,32,13,3,0
0,32,13,3,0
0,32,13,3,0
1,32,13,1,0
1,32,13,1,1
1,32,13,1,0
1,32,13,1,0
1,32,13,1,0
1,32,13,1,0
1,32,13,1,1
1,32,13,1,0
1,32,13,2,0
1,32,13,2,0
1,32,13,2,0
1,32,13,2,0
1,32,13,2,1
1,32,13,2,0
1,32,13,2,0
1,32,13,2,1
1,32,13,3,0
1,32,13,3,0
1,32,13,3,1
1,32,13,3,1
1,32,13,3,0
1,32,13,3,0
1,32,13,3,0
1,32,13,3,0
1,32,13,4,0
1,32,13,4,1
1,32,13,4,0
1,32,13,4,0
1,32,13,4,0
1,32,13,4,0
1,32,13,4,0
1,32,13,4,0
0,32,14,1,0
0,32,14,1,0
0,32,14,1,1
0,32,14,1,0
0,32,14,1,1
0,32,14,1,0
0,32,14,1,0
0,32,14,1,0
0,32,14,2,0
0,32,14,2,1
0,32,14,2,0
0,32,14,2,0
0,32,14,2,0
0,32,14,2,0
0,32,14,2,1
0,32,14,2,0
0,32,14,2,0
0,32,14,3,0
0,32,14,3,1
0,32,14,3,0
0,32,14,3,0
0,32,14,3,0
0,32,14,3,0
0,32,14,3,1
0,32,14,3,1
0,32,14,3,0
1,32,14,1,0
1,32,14,1,0
1,32,14,1,0
1,32,14,1,0
1,32,14,1,0
1,32,14,1,0
1,32,14,1,1
1,32,14,1,0
1,32,14,2,1
1,32,14,2,0
1,32,14,2,0
1,32,14,2,0
1,32,14,2,0
1,32,14,2,0
1,32,14,2,0
1,32,14,2,0
1,32,14,3,0
1,32,14,3,0
1,32,14,3,0
1,32,14,3,0
1,32,14,3,0
1,32,14,3,0
1,32,14,3,0
1,32,14,3,0
1,32,14,4,0
1,32,14,4,0
1,32,14,4,0
1,32,14,4,0
1,32,14,4,1
1,32,14,4,0
1,32,14,4,0
0,32,15,1,0
0,32,15,1,0
0,32,15,1,0
0,32,15,1,0
0,32,15,1,0
0,32,15,1,1
0,32,15,1,0
0,32,15,1,0
0,32,15,2,1
0,32,15,2,0
0,32,15,2,0
0,32,15,2,0
0,32,15,2,0
0,32,15,2,0
0,32,15,2,0
0,32,15,2,1
1,32,15,1,0
1,32,15,1,0
1,32,15,1,0
1,32,15,1,0
1,32,15,1,0
1,32,15,1,0
1,32,15,1,1
1,32,15,1,0
1,32,15,2,0
1,32,15,2,0
1,32,15,2,0
1,32,15,2,0
1,32,15,2,1
1,32,15,2,0
1,32,15,2,0
1,32,15,2,0
1,32,15,3,0
1,32,15,3,1
1,32,15,3,0
1,32,15,3,0
1,32,15,3,1
1,32,15,3,0
1,32,15,3,0
1,32,15,3,0
1,32,15,4,0
1,32,15,4,0
1,32,15,4,0
1,32,15,4,0
1,32,15,4,0
1,32,15,4,1
1,32,15,4,0
1,32,15,4,0
1,32,17,1,0
1,32,17,1,0
1,32,17,1,0
1,32,17,1,0
1,32,17,1,1
1,32,17,1,0
1,32,17,1,0
1,32,17,1,0
1,32,17,2,0
1,32,17,2,0
1,32,17,2,0
1,32,17,2,0
1,32,17,2,0
1,32,17,2,0
1,32,17,2,0
1,32,17,2,0
1,32,17,2,0
1,32,17,3,0
1,32,17,3,1
1,32,17,3,0
1,32,17,3,0
1,32,17,3,0
1,32,17,3,0
1,32,17,3,0
1,32,17,3,1
1,32,17,4,0
1,32,17,4,0
1,32,17,4,0
1,32,17,4,0
1,32,17,4,0
1,32,17,4,0
1,32,17,4,0
1,32,17,4,0
1,32,19,1,0
1,32,19,1,0
1,32,19,1,0
1,32,19,1,0
1,32,19,1,0
1,32,19,1,0
1,32,19,1,0
1,32,19,1,0
1,32,19,3,0
1,32,19,3,0
1,32,19,3,0
1,32,19,3,0
1,32,19,3,0
1,32,19,3,1
1,32,19,3,0
1,32,19,3,0
1,32,19,4,0
1,32,19,4,1
1,32,19,4,0
1,32,19,4,0
1,32,19,4,0
1,32,19,4,0
1,32,19,4,0
1,32,19,4,0
1,32,19,4,0
0,34,4,1,0
0,34,4,1,0
0,34,4,1,0
0,34,4,1,0
0,34,4,1,0
0,34,4,1,0
0,34,4,1,0
0,34,4,1,0
0,34,4,1,0
0,34,4,2,0
0,34,4,2,0
0,34,4,2,0
0,34,4,2,0
0,34,4,2,0
0,34,4,2,0
0,34,4,2,0
0,34,4,2,0
0,34,4,3,0
0,34,4,3,0
0,34,4,3,0
0,34,4,3,0
0,34,4,3,0
0,34,4,3,0
0,34,4,3,0
0,34,4,3,0
0,34,4,4,0
0,34,4,4,0
0,34,4,4,0
0,34,4,4,0
0,34,4,4,0
0,34,4,4,0
0,34,4,4,0
0,34,4,4,0
0,34,4,4,0
0,34,5,1,0
0,34,5,1,0
0,34,5,1,0
0,34,5,1,0
0,34,5,1,0
0,34,5,1,0
0,34,5,1,0
0,34,5,1,0
0,34,5,1,0
0,34,5,2,0
0,34,5,2,0
0,34,5,2,0
0,34,5,2,0
0,34,5,2,0
0,34,5,2,0
0,34,5,2,0
0,34,5,2,0
0,34,5,3,0
0,34,5,3,0
0,34,5,3,0
0,34,5,3,0
0,34,5,3,0
0,34,5,3,0
0,34,5,4,0
0,34,5,4,0
0,34,5,4,0
0,34,5,4,0
0,34,5,4,0
0,34,5,4,0
0,34,5,4,0
0,34,5,4,0
1,34,5,1,0
1,34,5,1,0
1,34,5,1,0
1,34,5,1,0
1,34,5,1,0
1,34,5,1,0
1,34,5,1,0
1,34,5,1,0
1,34,5,2,0
1,34,5,2,0
1,34,5,2,0
1,34,5,2,0
1,34,5,2,0
1,34,5,2,0
1,34,5,2,0
1,34,5,2,0
1,34,5,3,0
1,34,5,3,0
1,34,5,3,0
1,34,5,3,0
1,34,5,3,0
1,34,5,3,0
1,34,5,3,0
1,34,5,3,0
1,34,5,3,0
1,34,5,4,0
1,34,5,4,0
1,34,5,4,0
1,34,5,4,0
1,34,5,4,0
1,34,5,4,0
1,34,5,4,0
1,34,5,4,0
0,34,6,1,0
0,34,6,1,0
0,34,6,1,0
0,34,6,1,0
0,34,6,1,0
0,34,6,1,0
0,34,6,1,0
0,34,6,1,0
0,34,6,2,0
0,34,6,2,0
0,34,6,2,0
0,34,6,2,0
0,34,6,2,0
0,34,6,2,0
0,34,6,2,0
0,34,6,2,0
0,34,6,3,0
0,34,6,3,0
0,34,6,3,0
0,34,6,3,0
0,34,6,3,0
0,34,6,3,0
0,34,6,3,0
0,34,6,3,0
0,34,6,4,0
0,34,6,4,0
0,34,6,4,0
0,34,6,4,0
0,34,6,4,0
0,34,6,4,0
0,34,6,4,0
0,34,6,4,0
1,34,6,1,0
1,34,6,1,0
1,34,6,1,0
1,34,6,1,0
1,34,6,1,0
1,34,6,1,0
1,34,6,1,0
1,34,6,1,0
1,34,6,2,0
1,34,6,2,0
1,34,6,2,0
1,34,6,2,0
1,34,6,2,0
1,34,6,2,0
1,34,6,2,0
1,34,6,2,0
1,34,6,3,0
1,34,6,3,0
1,34,6,3,0
1,34,6,3,0
1,34,6,3,0
1,34,6,3,0
1,34,6,3,0
1,34,6,3,0
1,34,6,3,0
1,34,6,4,0
1,34,6,4,0
1,34,6,4,0
1,34,6,4,0
1,34,6,4,0
1,34,6,4,0
1,34,6,4,0
1,34,6,4,0
0,34,7,1,0
0,34,7,1,0
0,34,7,1,0
0,34,7,1,0
0,34,7,1,1
0,34,7,1,0
0,34,7,1,1
0,34,7,1,0
0,34,7,2,0
0,34,7,2,0
0,34,7,2,1
0,34,7,2,0
0,34,7,2,1
0,34,7,2,0
0,34,7,2,0
0,34,7,2,0
0,34,7,3,1
0,34,7,3,0
0,34,7,3,0
0,34,7,3,0
0,34,7,3,0
0,34,7,3,0
0,34,7,3,1
0,34,7,4,1
0,34,7,4,0
0,34,7,4,0
0,34,7,4,0
0,34,7,4,0
0,34,7,4,0
0,34,7,4,1
0,34,7,4,0
0,34,7,4,0
1,34,7,1,0
1,34,7,1,0
1,34,7,1,1
1,34,7,1,0
1,34,7,1,0
1,34,7,1,0
1,34,7,1,1
1,34,7,1,0
1,34,7,2,0
1,34,7,2,0
1,34,7,2,0
1,34,7,2,0
1,34,7,2,0
1,34,7,2,0
1,34,7,2,1
1,34,7,2,0
1,34,7,3,0
1,34,7,3,0
1,34,7,3,0
1,34,7,3,1
1,34,7,3,0
1,34,7,3,0
1,34,7,3,0
1,34,7,3,0
1,34,7,4,1
1,34,7,4,0
1,34,7,4,0
1,34,7,4,0
1,34,7,4,0
1,34,7,4,1
1,34,7,4,0
1,34,7,4,0
0,34,8,1,0
0,34,8,1,0
0,34,8,1,1
0,34,8,1,1
0,34,8,1,0
0,34,8,1,0
0,34,8,1,0
0,34,8,1,0
0,34,8,1,0
0,34,8,2,0
0,34,8,2,0
0,34,8,2,0
0,34,8,2,1
0,34,8,2,0
0,34,8,2,0
0,34,8,2,0
0,34,8,2,1
0,34,8,2,0
0,34,8,3,0
0,34,8,3,0
0,34,8,3,1
0,34,8,3,0
0,34,8,3,0
0,34,8,3,1
0,34,8,3,0
0,34,8,3,1
0,34,8,4,1
0,34,8,4,0
0,34,8,4,1
0,34,8,4,0
0,34,8,4,0
0,34,8,4,0
0,34,8,4,1
0,34,8,4,0
1,34,8,1,0
1,34,8,1,1
1,34,8,1,0
1,34,8,1,0
1,34,8,1,1
1,34,8,1,1
1,34,8,1,0
1,34,8,1,1
1,34,8,2,0
1,34,8,2,1
1,34,8,2,0
1,34,8,2,1
1,34,8,2,1
1,34,8,2,0
1,34,8,2,0
1,34,8,2,0
1,34,8,3,0
1,34,8,3,0
1,34,8,3,1
1,34,8,3,0
1,34,8,3,1
1,34,8,3,1
1,34,8,3,0
1,34,8,3,1
1,34,8,4,0
1,34,8,4,0
1,34,8,4,1
1,34,8,4,0
1,34,8,4,1
1,34,8,4,1
1,34,8,4,0
1,34,8,4,0
0,34,9,1,0
0,34,9,1,0
0,34,9,1,1
0,34,9,1,0
0,34,9,1,1
0,34,9,1,1
0,34,9,1,0
0,34,9,1,0
0,34,9,1,0
0,34,9,2,0
0,34,9,2,1
0,34,9,2,0
0,34,9,2,0
0,34,9,2,1
0,34,9,2,1
0,34,9,2,0
0,34,9,2,0
0,34,9,3,0
0,34,9,3,1
0,34,9,3,0
0,34,9,3,1
0,34,9,3,0
0,34,9,3,0
0,34,9,3,1
0,34,9,3,0
0,34,9,4,0
0,34,9,4,0
0,34,9,4,1
0,34,9,4,0
0,34,9,4,1
0,34,9,4,1
0,34,9,4,0
0,34,9,4,0
1,34,9,1,0
1,34,9,1,1
1,34,9,1,0
1,34,9,1,0
1,34,9,1,1
1,34,9,1,0
1,34,9,1,0
1,34,9,1,0
1,34,9,2,0
1,34,9,2,0
1,34,9,2,0
1,34,9,2,1
1,34,9,2,1
1,34,9,2,0
1,34,9,2,1
1,34,9,2,0
1,34,9,2,0
1,34,9,3,1
1,34,9,3,0
1,34,9,3,0
1,34,9,3,0
1,34,9,3,0
1,34,9,3,0
1,34,9,3,1
1,34,9,3,0
1,34,9,4,0
1,34,9,4,1
1,34,9,4,0
1,34,9,4,1
1,34,9,4,1
1,34,9,4,0
1,34,9,4,0
1,34,9,4,1
0,34,10,1,0
0,34,10,1,0
0,34,10,1,0
0,34,10,1,1
0,34,10,1,0
0,34,10,1,0
0,34,10,1,0
0,34,10,1,1
0,34,10,2,0
0,34,10,2,0
0,34,10,2,0
0,34,10,2,1
0,34,10,2,1
0,34,10,2,0
0,34,10,2,1
0,34,10,2,0
0,34,10,3,1
0,34,10,3,0
0,34,10,3,0
0,34,10,3,0
0,34,10,3,0
0,34,10,3,1
0,34,10,3,1
0,34,10,3,0
0,34,10,3,0
0,34,10,4,0
0,34,10,4,0
0,34,10,4,0
0,34,10,4,1
0,34,10,4,0
0,34,10,4,1
0,34,10,4,0
0,34,10,4,0
0,34,10,4,1
1,34,10,1,0
1,34,10,1,0
1,34,10,1,1
1,34,10,1,0
1,34,10,1,1
1,34,10,1,0
1,34,10,1,0
1,34,10,1,0
1,34,10,1,0
1,34,10,2,0
1,34,10,2,1
1,34,10,2,0
1,34,10,2,1
1,34,10,2,1
1,34,10,2,0
1,34,10,2,0
1,34,10,2,0
1,34,10,3,0
1,34,10,3,1
1,34,10,3,0
1,34,10,3,1
1,34,10,3,0
1,34,10,3,0
1,34,10,3,0
1,34,10,3,1
1,34,10,4,0
1,34,10,4,0
1,34,10,4,1
